uid,kol用户名,抖音号,是否入驻,粉丝数,价格,预计播放量
60846001594,张双利,Zhangshuangli,否,8621390,,
96315729557,中国证券报,xhszzb,否,1052745,,
105887232889,文化红人馆,dyxi2agta5y1,是,3478311,"'1-20s视频': 25600, '20-60s视频': 25600",1680505.0
94018254493,好设计维意定制,Weiyihaosheji,否,3652223,,
70040004804,户外平头哥,1343201152,是,5936522,"'1-20s视频': 30000, '20-60s视频': 40000",11576131.0
59476374291,BY2girl,,否,3163865,,
71476989991,蓝万,lanwan,否,4573544,,
85677683535,CCTV4,CCTV4..,否,2070008,,
73117026687,宋文婷,SongWenTing85,是,257853,"'1-20s视频': 30000, '20-60s视频': 40000",84492.0
85036974575,车老王,chelaowang,是,1003835,"'1-20s视频': 7800, '20-60s视频': 30000",606596.0
99433855415,卢战卡,lzk3939,是,4728989,"'1-20s视频': 10000, '20-60s视频': 15000",107703.0
2123898385609320,辽台《哈哈班主任》,LRTV2222,是,5839029,"'1-20s视频': 5000, '20-60s视频': 5000",479877.0
4410890542131156,影子不会说谎,YZ09098,是,3123569,"'1-20s视频': 19999, '20-60s视频': 19999",3455514.0
82297505785,胖超说艺考,pangchaoyikao,是,7084908,"'1-20s视频': 100000, '20-60s视频': 100000",2932433.0
96333199571,挑战不可能,,否,1859354,,
103560979224,惊奇探长,1345193877,是,2612932,"'1-20s视频': 18000, '20-60s视频': 24000",0.0
59671928617,赵拉斯吃二狗,zhaols,是,6516986,"'1-20s视频': 65000, '20-60s视频': 97500",1616339.0
101244028225,楼视房产,loushifangchan,是,1041622,"'1-20s视频': 15000, '20-60s视频': 20000",26846.0
103834372825,龙哥说车09,V15810091535,是,871139,"'1-20s视频': 3000, '20-60s视频': 5000",128863.0
68643302668,北魏先生,bei_wei,是,1616248,"'1-20s视频': 35000, '20-60s视频': 40000",102881.0
106115453755,人文清华,renwenqinghua,否,1034436,,
70666254738,谭江海文化档案,tanjianghai,是,1763556,"'1-20s视频': 70000, '20-60s视频': 80000",289390.0
104437902161,伊博,wjj1133,是,5975501,"'1-20s视频': 50000, '20-60s视频': 50000",423746.0
59674313243,路人佳Frank,11788755,是,5014098,"'1-20s视频': 22000, '20-60s视频': 27000",53935.0
70058750268,汪峰,,否,4253896,,
99720064740,清铭华电子电工,z6688zxw,是,1689517,"'1-20s视频': 11000, '20-60s视频': 11000",44765.0
4072184951081951,王尼玛,Wangnima66666,是,2954551,"'1-20s视频': 30000, '20-60s视频': 45000",707888.0
103301177383,子皮论,zipi128,是,851285,"'1-20s视频': 30000, '20-60s视频': 50000",70422.0
3632394485642206,皮皮猫影视,ZxNo77,是,5818409,"'1-20s视频': 5000, '20-60s视频': 30000",728322.0
102470967025,BTV医者,,否,1457030,,
1297037052608584,广渠路丰田,GqlFt,否,532051,,
97984814857,潇潇Gaby,XiaoXiaoGaby,是,2258057,"'1-20s视频': 35000, '20-60s视频': 50000",124945.0
103257498482,彭楠的创业故事,pn90,是,1032242,"'1-20s视频': 5000, '20-60s视频': 20000",77136.0
417410374439501,老于快跑,lykp19920820,是,5643676,"'1-20s视频': 80000, '20-60s视频': 80000",1501330.0
52282972662,白小白,10533143,是,14427117,"'1-20s视频': 150000, '20-60s视频': 250000",5277905.0
58505140475,江奈儿,ysl666888,是,4320145,"'1-20s视频': 44000, '20-60s视频': 54000",1637482.0
74880241229,同程度假,186614956,是,2013867,"'1-20s视频': 15000, '20-60s视频': 25000",79745.0
2792355472607373,西瓜探秘局,mren6666,否,1056966,,
88709892912,途虎养车百科,TUHULAOSIJI,否,1603470,,
100915183588,头条正能量,,否,2441770,,
96857865636,宇宙大爆炸,The.Big.Bang,是,3070554,"'1-20s视频': 7800, '20-60s视频': 20000",48745.0
103721938981,周傳雄,,否,1007816,,
62303110757,大鹿鹿,Yulu911,是,5239508,"'1-20s视频': 30000, '20-60s视频': 50000",86423.0
97210180375,潍坊鹏龙金阳光汽车销售服务有限公司,WFPL_8330000,是,132751,"'1-20s视频': 1000, '20-60s视频': 1000",52062.0
111237272767,劉嘉玲（+0）,,否,2515584,,
104039302361,中国企业家杂志,,否,648473,,
109907723072,军事报道,,否,1918479,,
106907966754,洛杉矶湖人队,,否,1588408,,
109769200179,药水哥,ysg522222,是,6399883,"'1-20s视频': 10870, '20-60s视频': 10870",1541523.0
58894043490,程方文是我,7284943,是,2298906,"'1-20s视频': 43000, '20-60s视频': 45000",842210.0
4358075773097342,藏地九哥,JG7933,否,2406251,,
96788723820,南山空同八卦神话,1731671761,是,3209318,"'1-20s视频': 8000, '20-60s视频': 10000",36750.0
101240375280,法直播,1120659755,是,3674883,"'1-20s视频': 6000, '20-60s视频': 10000",22467.0
92615303085,广汽丰田,,否,238852,,
85878138908,楼市看潮,loushikanchao,否,2014510,,
110229652864,Xin️(今晚不播),Xinsings519,否,2845001,,
98684533632,彭志摩,pengzhimo,是,5287406,"'1-20s视频': 35000, '20-60s视频': 50000",111620.0
81283095832,元气酱子,yuanqijiangzi,是,4085487,"'1-20s视频': 20900, '20-60s视频': 26800",72731.0
111470584781,腹黑马,fuheima,是,1789134,"'1-20s视频': 18000, '20-60s视频': 21000",30604.0
63549369776,井胧,41054545,是,12992746,"'1-20s视频': 100000, '20-60s视频': 120000",3109559.0
68136768779,上艺泥塑,HH2288578,是,4119147,"'1-20s视频': 40000, '20-60s视频': 72000",504630.0
108318560056,办公室小米坨,Mituo666,是,3432905,"'1-20s视频': 15000, '20-60s视频': 20000",332814.0
62817386528,Qiao小乔,Qiao0726,是,3003283,"'1-20s视频': 1000, '20-60s视频': 5000",1328747.0
110843371392,极致玩家,,否,1869410,,
3434505426974071,内幕揭秘代号X,neimujiemiX,是,2156941,"'1-20s视频': 2000, '20-60s视频': 2000",23520.0
65352876308,湖远行,huyuanxing,是,1799618,"'1-20s视频': 20000, '20-60s视频': 21000",201659.0
96385513791,秋叶Excel,excel100,是,6854890,"'1-20s视频': 35000, '20-60s视频': 45000",254304.0
106076726293,张雨绮,_Yu77_,否,3219309,,
76028142409,蝌蚪哥玩车,fude,是,448454,"'1-20s视频': 3300, '20-60s视频': 3300",48458.0
99794727127,改装联盟,TUHUGARAGE,是,749446,"'1-20s视频': 5100, '20-60s视频': 15000",73597.0
110203313410,。 。,,否,2975860,,
85044108463,月亮姐姐,Moonsister,是,5123597,"'1-20s视频': 200000, '20-60s视频': 300000",1565204.0
96782083009,张百万吖,786127100,是,1728581,"'1-20s视频': 10000, '20-60s视频': 38000",845153.0
98063331025,科技生活君,zgkjqy,是,972868,"'1-20s视频': 10000, '20-60s视频': 12000",38700.0
96152050202,周杰伦昆凌后援会,xgg939,是,1624008,"'1-20s视频': 3000, '20-60s视频': 5000",146806.0
77723933923,SOU-E唱歌教学,soeclass,否,4389954,,
62653258205,BTV新闻,btvxinwen,是,1306974,"'1-20s视频': 15500, '20-60s视频': 26000",23787.0
86051432140,潘多拉英语by轻课,PandoraEnglish,是,3874361,"'1-20s视频': 35000, '20-60s视频': 35000",153903.0
79271935418,法国Cleo魏无瑕,weiwuxia,是,1654337,"'1-20s视频': 15000, '20-60s视频': 25000",332818.0
62984632745,丢丢.,34104871,是,2654590,"'1-20s视频': 30000, '20-60s视频': 40000",515894.0
98271678925,大聪明和魏乐乐影院,we1sion,是,6322043,"'1-20s视频': 5000, '20-60s视频': 30000",668755.0
52931829133,荒野熊队,593451356,是,1325014,"'1-20s视频': 30000, '20-60s视频': 35000",112139.0
62286067556,驭龙集团,AgN3,是,1533498,"'1-20s视频': 100000, '20-60s视频': 200000",629614.0
95406253935,全民疯车,605955434,是,339902,"'1-20s视频': 1000, '20-60s视频': 1500",10927.0
61428044217,只关于篮球,zhiguanyulanqiu,是,2221852,"'1-20s视频': 16000, '20-60s视频': 17000",585323.0
97561899291,源哥言商,869377105,是,3055078,"'1-20s视频': 3000, '20-60s视频': 20000",68175.0
59953478993,甜甜萱,lilizy,是,7775438,"'1-20s视频': 80000, '20-60s视频': 90000",977914.0
59287798465,芒果都市,ＭGXＭ123,是,3278006,"'1-20s视频': 8500, '20-60s视频': 15000",91664.0
2238252626750468,小鹿爱侃车,Dcar911,否,1056685,,
69172357660,说车老妹儿,sclm100,是,652733,"'1-20s视频': 15000, '20-60s视频': 20000",616253.0
104266438497,新知派,Newknow365,是,1717041,"'1-20s视频': 5000, '20-60s视频': 8100",28693.0
100030879741,阿火说电影,1042561011,是,3466215,"'1-20s视频': 8000, '20-60s视频': 8000",442001.0
110764312886,玖姑娘TiGee9,tigee9,是,1733017,"'1-20s视频': 50000, '20-60s视频': 50000",488524.0
96026678171,法大圣,fadasheng,是,2818270,"'1-20s视频': 6333, '20-60s视频': 6333",57657.0
71795615922,天眼查,,否,963077,,
97530128231,沙粒小姐,868032930,是,3872421,"'1-20s视频': 30000, '20-60s视频': 50000",665665.0
95027495774,怀旧家,588757630,是,1932913,"'1-20s视频': 6600, '20-60s视频': 9900",111557.0
66402061517,储殷教授,1877544343,是,1801244,"'1-20s视频': 29500, '20-60s视频': 30000",477436.0
106065875187,大象放映室,daxiangmovies,是,1351607,"'1-20s视频': 3000, '20-60s视频': 5000",25453.0
60783648109,NIKA妮卡,175464085,是,3708611,"'1-20s视频': 20000, '20-60s视频': 30000",71193.0
78642284386,北京卫视我是大医生,666251487,是,2053076,"'1-20s视频': 20000, '20-60s视频': 20000",35917.0
96981230544,英语影视配音员 孙志立,,否,3268889,,
105387815868,汽车大师,yongche100,是,5931606,"'1-20s视频': 15000, '20-60s视频': 80000",162486.0
267929665935580,消费日报,xfrb,是,7616637,"'1-20s视频': 20000, '20-60s视频': 30000",129675.0
99714411562,韩美娟,1021131035,是,12695749,"'1-20s视频': 200000, '20-60s视频': 250000",6105954.0
103883835232,燕赵国防,,否,891135,,
101926074115,苟胜老师,Mr_Gotion,是,941765,"'1-20s视频': 20000, '20-60s视频': 50000",140602.0
101826209200,东哥,zsd2081000,是,2556999,"'1-20s视频': 6000, '20-60s视频': 12000",1320622.0
100582950636,夏雨,,否,2178768,,
2422929288873708,三根葱,feiyi88888888,是,1875502,"'1-20s视频': 13500, '20-60s视频': 13500",2359177.0
99216270712,燕赵都市报,1169066553,是,3041914,"'1-20s视频': 4100, '20-60s视频': 4100",40022.0
92173764984,新湖南,xinhunan,是,3896536,"'1-20s视频': 6600, '20-60s视频': 6000",42565.0
61854287150,泡泡遇见,paopaohaha,是,2585029,"'1-20s视频': 6000, '20-60s视频': 10000",363863.0
1297033196222343,Nice然姐,99999999rran,是,3072897,"'1-20s视频': 50000, '20-60s视频': 60000",305585.0
98504454966,电网头条,,否,1929674,,
93256410691,羊城晚报,yangchengwanbao,否,4773854,,
1666470875759331,泌尿外科女博士,urologyDr.zhang,是,1574251,"'1-20s视频': 15000, '20-60s视频': 20000",308019.0
93266642946,牙膏哥【绘浮生】,xiongqingzhen,是,1673014,"'1-20s视频': 7000, '20-60s视频': 20000",66042.0
80581737138,Aleks Kost,Alekskost_31,是,14607952,"'1-20s视频': 139999, '20-60s视频': 169999",2858686.0
94634645586,老刘说车,LLSC911,是,1073757,"'1-20s视频': 18000, '20-60s视频': 20000",17919.0
60153448823,小米公司,xiaomi0406,否,2175775,,
101606766286,国乐大典,gdwsgydd,否,2666480,,
109964264178,建房董小姐设计工作室,Vx...mszz1818,否,3032556,,
111562815875,闲白话·闲哥（小号）,3D34,否,1280575,,
91967676100,陈大侠,chen_daxia,是,2403185,"'1-20s视频': 50000, '20-60s视频': 50000",217344.0
1714868022412990,扎楠,zhanan190,是,2795536,"'1-20s视频': 5400, '20-60s视频': 5400",282047.0
2827575368887597,野生11,yesheng_11,是,383001,"'1-20s视频': 10000, '20-60s视频': 15000",607402.0
72289556913,刘老师职场和公务员讲座,699238555,是,1744432,"'1-20s视频': 20000, '20-60s视频': 30000",313663.0
3465296894754967,理塘丁真,dyy2z3g4rxme,否,6145120,,
82797434394,沙克五囧SHAQTIN'A FOOL,SHAQFOOL,否,1289919,,
3241007429986859,英皇电影,yinghuangEMP,否,489726,,
58410350985,Darling敏敏,Darlingmm333,是,2046842,"'1-20s视频': 15000, '20-60s视频': 22500",339573.0
108382850667,彼得洛夫董德升,,否,1267502,,
63852976539,四川亚鑫‍‍‍,woxinshangdi,是,2250874,"'1-20s视频': 3000, '20-60s视频': 3800",201946.0
98240382393,大山侃大山,akaDashan,否,841107,,
72453814591,走进美国,98976408,是,1148070,"'1-20s视频': 14500, '20-60s视频': 18000",685016.0
110896834055,老外的世界,M4A98K,否,2889549,,
96711663270,周玲安,BettyZ,否,870711,,
1349851846031399,全球宝藏音乐,xhlm_YL,否,3552023,,
325062414310720,奥宝利（厦门）廖姐姐,OBL5089222,是,412141,"'1-20s视频': 3700, '20-60s视频': 5000",212138.0
2836383897749943,明星第一现场,YLXC654321,是,5809695,"'1-20s视频': 11000, '20-60s视频': 13000",843423.0
106873504626,合肥新闻广播,FmFm91.5,是,4462476,"'1-20s视频': 5999, '20-60s视频': 7999",45456.0
105675307277,梁欢欢,lianghuanhua,是,1161815,"'1-20s视频': 25000, '20-60s视频': 30000",29372.0
94089372897,林先生?(九点半回归首秀),lin981117,否,4750822,,
2651637546225668,航空知识,HKZS1958,否,999250,,
96626252749,卡车之家,KCZJ666,是,940627,"'1-20s视频': 10000, '20-60s视频': 1000",169488.0
4217374763135624,皮卡大叔,PKDS2020,是,1063354,"'1-20s视频': 10000, '20-60s视频': 30000",174750.0
2440536577541149,慧觅食,hui555557,是,2875678,"'1-20s视频': 45800, '20-60s视频': 45800",266857.0
100635938522,广州禁毒,,否,2071996,,
102827635205,大牙音乐故事,xudaya,是,2650117,"'1-20s视频': 65100, '20-60s视频': 97650",348068.0
60933047765,57358575,,否,0,,
1195882056256979,贝爷求生影视,Bear_Gryllslove,是,1499048,"'1-20s视频': 1000, '20-60s视频': 1000",1746218.0
57366759152,韩昊霖Finn,4029701,是,5290370,"'1-20s视频': 150000, '20-60s视频': 200000",1261998.0
575782618406520,侠客行,WFTV007,否,1844934,,
99456681054,保罗万象,blwx,是,1713095,"'1-20s视频': 18000, '20-60s视频': 26000",0.0
106768784898,嘿！你知道吗？,NZDM8888,是,3661145,"'1-20s视频': 12200, '20-60s视频': 12000",142119.0
102652941279,避雷帮,1240813041,是,263128,"'1-20s视频': 8000, '20-60s视频': 10000",10745.0
101791899814,扁豆看电影,bdcmovie,是,3414343,"'1-20s视频': 26081, '20-60s视频': 26081",68318.0
58575554440,看理想vistopia,iVistopia,否,1411842,,
95848258691,山东武警,wjshandongzd,否,5569171,,
61326450546,连音社,LINKEY207,否,1318123,,
62584397187,小小101（今晚八点开播),wa101,是,8132360,"'1-20s视频': 100000, '20-60s视频': 100000",5000185.0
68638142449,幻想家japaul,japaul,是,7550830,"'1-20s视频': 60000, '20-60s视频': 90000",457680.0
59088712562,杜海涛,Bananaman,否,10457433,,
110900761670,未命名,Ego_Cheng,否,1156357,,
71549957313,風哥电影,1026333686,是,3571865,"'1-20s视频': 8000, '20-60s视频': 20000",84167.0
72878543700,小关老师（7点半双十二回馈专场）,,否,5052909,,
100370099505,北京：陈皮,1474624677,是,2780018,"'1-20s视频': 10000, '20-60s视频': 10000",344597.0
105942266504,张柏芝工作室,,否,3011634,,
60611072462,董新尧工作室,18583826,是,2964237,"'1-20s视频': 19100, '20-60s视频': 38000",803933.0
97368293900,超级买手谭某某,923367490,是,1847585,"'1-20s视频': 20000, '20-60s视频': 26000",40511.0
2660439328046620,李巍Lisa,lisaliwei,是,606010,"'1-20s视频': 1000, '20-60s视频': 1000",98770.0
2607694285910989,海头港憨头海鲜,QQ158765093,否,4072537,,
101954728968,农特,nongte,否,1728341,,
108190249230,撒欢儿的小强,1794719506,是,1665543,"'1-20s视频': 55000, '20-60s视频': 55000",1233276.0
60334561732,撸车师兄,Lucheshixiong,是,1096769,"'1-20s视频': 8000, '20-60s视频': 15000",77646.0
73669265537,华人酋长李满虎,limanhu123,否,550405,,
58899126625,李老鼠的日常,7326489,是,635471,"'1-20s视频': 80000, '20-60s视频': 80000",51339.0
105832711984,必牵手,,否,761454,,
88474449343,谢苗,dyg2ztcxfy8q,否,1393181,,
452628089674104,前沿科技生活,FutureTech_12,否,537925,,
77369762991,《祖国》杂志,zuguowang,是,1510813,"'1-20s视频': 5200, '20-60s视频': 5000",54998.0
2115116232354947,张新星,zhangxinfa100,是,2536761,"'1-20s视频': 35000, '20-60s视频': 40000",743081.0
338305120222291,社会经验崔校长（昌隆鑫实业董事长）,Clx_cxzlesson,是,1265553,"'1-20s视频': 10000, '20-60s视频': 20000",144111.0
84843612070,公选王说遴选-每周三五六20点直播,gxwlxw,否,2099828,,
104626229076,拓者,tuozhe,否,880849,,
62920442076,张凯特,katzhang,是,574359,"'1-20s视频': 15000, '20-60s视频': 20000",113954.0
87579378461,我的幸福小生活,847883785,是,1572349,"'1-20s视频': 13000, '20-60s视频': 18000",870026.0
110273579285,成都哎哟不错汽车梦工厂,CDAYBC,是,609381,"'1-20s视频': 6000, '20-60s视频': 12000",410662.0
102366790209,老王忆经典,yijingdian,是,1764563,"'1-20s视频': 4000, '20-60s视频': 4000",375131.0
99385507657,卡友地带,kydd56,否,2262984,,
75865339382,广东雨神️唯爱819（没播德）,GDYS88888,否,6926744,,
61087299553,凡夫听故事,DY654321,否,1166212,,
73152635332,天极街球头盔哥,haotianji001,是,6477079,"'1-20s视频': 80000, '20-60s视频': 100000",577574.0
56098345036,潇公子（越南哥）,17640070036X,否,4612751,,
2554900437011363,刘老根大舞台,llgdwt22332233,是,2132961,"'1-20s视频': 1000, '20-60s视频': 5000",472164.0
59116577226,天天读好书,,否,4590917,,
58744829621,一米八李以沫,2018.Mo.Mo,是,3777193,"'1-20s视频': 45000, '20-60s视频': 60000",149713.0
96557076505,刘亦菲吧官方,lyf825,是,2573493,"'1-20s视频': 100000, '20-60s视频': 400000",324564.0
56391068262,小6子.,4128896,是,3605954,"'1-20s视频': 40000, '20-60s视频': 52000",355354.0
104418237129,魏坤琳（1226晚7点直播）,DoctorWei,否,2662656,,
99042920597,历史五千年,978924433,是,2217389,"'1-20s视频': 10000, '20-60s视频': 15000",79286.0
59613940436,杨迪,,否,13534087,,
63314156399,周云鹏,zhouyunpeng8,否,5353667,,
2911124057230845,花粉之家,huafenguandou,是,1250807,"'1-20s视频': 10000, '20-60s视频': 50000",46288.0
